99.21,1.012,1.631E-07,1.64398750125995E-09
99.41,1.012,1.645E-07,1.65476310230359E-09
99.61,1.014,1.671E-07,1.67754241542014E-09
99.81,1.013,1.675E-07,1.6781885582607E-09
100,1.012,1.676E-07,1.676E-09
100.2,1.011,1.678E-07,1.67465069860279E-09
100.4,1.01,1.679E-07,1.67231075697211E-09
100.6,1.012,1.712E-07,1.70178926441352E-09
100.8,1.011,1.719E-07,1.70535714285714E-09
101,1.008,1.691E-07,1.67425742574257E-09
101.2,1.018,1.697E-07,1.67687747035573E-09
101.4,1.008,1.696E-07,1.67258382642998E-09
101.6,1.01,1.762E-07,1.73425196850394E-09
101.8,1.014,1.703E-07,1.67288801571709E-09
102,1.009,1.722E-07,1.68823529411765E-09
102.2,1.008,1.755E-07,1.71722113502935E-09
102.4,1.013,1.716E-07,1.67578125E-09
102.6,1.008,1.776E-07,1.73099415204678E-09
102.8,1.014,1.741E-07,1.69357976653697E-09
103,1.012,1.768E-07,1.71650485436893E-09
103.2,1.007,1.788E-07,1.73255813953488E-09
103.4,1.011,1.73E-07,1.67311411992263E-09
103.6,1.014,1.796E-07,1.73359073359073E-09
103.8,1.004,1.794E-07,1.72832369942197E-09
104,1.014,1.802E-07,1.73269230769231E-09
104.2,1.012,1.778E-07,1.7063339731286E-09
104.4,1.009,1.773E-07,1.69827586206897E-09
104.6,1.01,1.811E-07,1.73135755258126E-09
104.8,1.011,1.816E-07,1.73282442748092E-09
105,1.01,1.819E-07,1.73238095238095E-09
105.2,1.01,1.821E-07,1.73098859315589E-09
105.4,1.011,1.827E-07,1.73339658444023E-09
105.6,1.012,1.863E-07,1.76420454545455E-09
105.8,1.009,1.858E-07,1.75614366729679E-09
106,1.008,1.833E-07,1.72924528301887E-09
106.2,1.015,1.845E-07,1.73728813559322E-09
106.4,1.007,1.843E-07,1.73214285714286E-09
106.6,1.01,1.905E-07,1.78705440900563E-09
106.8,1.014,1.85E-07,1.73220973782772E-09
107,1.009,1.887E-07,1.76355140186916E-09
107.2,1.009,1.878E-07,1.75186567164179E-09
107.4,1.01,1.865E-07,1.7364990689013E-09
107.6,1.011,1.916E-07,1.78066914498141E-09
107.8,1.012,1.903E-07,1.76530612244898E-09
108,1.012,1.894E-07,1.7537037037037E-09
108.2,1.007,1.933E-07,1.78650646950092E-09
108.4,1.011,1.881E-07,1.73523985239852E-09
108.6,1.012,1.933E-07,1.77992633517495E-09
108.8,1.008,1.936E-07,1.77941176470588E-09
109,1.011,1.947E-07,1.78623853211009E-09
109.2,1.012,1.925E-07,1.76282051282051E-09
109.4,1.008,1.92E-07,1.75502742230347E-09
109.6,1.009,1.942E-07,1.77189781021898E-09
109.8,1.01,1.955E-07,1.78051001821494E-09
110,1.01,1.958E-07,1.78E-09
110.2,1.01,1.959E-07,1.77767695099819E-09
110.4,1.011,1.976E-07,1.78985507246377E-09
110.6,1.012,1.992E-07,1.80108499095841E-09
110.8,1.008,1.986E-07,1.79241877256318E-09
111,1.01,1.966E-07,1.77117117117117E-09
111.2,1.011,1.975E-07,1.77607913669065E-09
111.4,1.009,1.988E-07,1.78456014362657E-09
111.6,1.009,2.018E-07,1.80824372759857E-09
111.8,1.012,1.979E-07,1.7701252236136E-09
112,1.009,2.015E-07,1.79910714285714E-09
112.2,1.009,2.007E-07,1.78877005347594E-09
112.4,1.009,2.005E-07,1.78380782918149E-09
112.6,1.01,2.028E-07,1.80106571936057E-09
112.8,1.01,2.026E-07,1.79609929078014E-09
113,1.009,2.018E-07,1.7858407079646E-09
113.2,1.007,2.054E-07,1.81448763250883E-09
113.4,1.011,2.026E-07,1.78659611992945E-09
113.6,1.009,2.04E-07,1.79577464788732E-09
113.8,1.01,2.067E-07,1.81634446397188E-09
114,1.008,2.073E-07,1.81842105263158E-09
114.2,1.012,2.064E-07,1.80735551663748E-09
114.4,1.008,2.061E-07,1.80157342657343E-09
114.6,1.007,2.055E-07,1.79319371727749E-09
114.8,1.008,2.087E-07,1.81794425087108E-09
115,1.009,2.094E-07,1.82086956521739E-09
115.2,1.01,2.102E-07,1.82465277777778E-09
115.4,1.011,2.135E-07,1.85008665511265E-09
115.6,1.01,2.126E-07,1.83910034602076E-09
115.8,1.006,2.121E-07,1.83160621761658E-09
116,1.011,2.119E-07,1.82672413793103E-09
116.2,1.008,2.122E-07,1.82616179001721E-09
116.4,1.011,2.16E-07,1.85567010309278E-09
116.6,1.006,2.154E-07,1.84734133790738E-09
116.8,1.01,2.138E-07,1.83047945205479E-09
117,1.01,2.183E-07,1.86581196581197E-09
117.2,1.008,2.158E-07,1.84129692832765E-09
117.4,1.008,2.181E-07,1.85775127768313E-09
117.6,1.009,2.176E-07,1.85034013605442E-09
117.8,1.009,2.203E-07,1.87011884550085E-09
118,1.007,2.174E-07,1.84237288135593E-09
118.2,1.007,2.222E-07,1.87986463620981E-09
118.4,1.012,2.208E-07,1.86486486486487E-09
118.6,1.006,2.202E-07,1.8566610455312E-09
118.8,1.011,2.243E-07,1.88804713804714E-09
119,1.006,2.246E-07,1.88739495798319E-09
119.2,1.011,2.25E-07,1.88758389261745E-09
119.4,1.009,2.236E-07,1.87269681742044E-09
119.6,1.007,2.245E-07,1.87709030100334E-09
119.8,1.008,2.254E-07,1.88146911519199E-09
120,1.009,2.274E-07,1.895E-09
120.2,1.009,2.296E-07,1.91014975041597E-09
120.4,1.01,2.3E-07,1.91029900332226E-09
120.6,1.008,2.311E-07,1.91625207296849E-09
120.8,1.006,2.293E-07,1.89817880794702E-09
121,1.011,2.301E-07,1.90165289256198E-09
121.2,1.006,2.302E-07,1.8993399339934E-09
121.4,1.012,2.349E-07,1.93492586490939E-09
121.6,1.005,2.333E-07,1.91858552631579E-09
121.8,1.009,2.32E-07,1.9047619047619E-09
122,1.01,2.375E-07,1.94672131147541E-09
122.2,1.008,2.332E-07,1.90834697217676E-09
122.4,1.009,2.371E-07,1.93709150326797E-09
122.6,1.008,2.358E-07,1.92332789559543E-09
122.8,1.008,2.398E-07,1.95276872964169E-09
123,1.006,2.349E-07,1.90975609756098E-09
123.2,1.009,2.41E-07,1.95616883116883E-09
123.4,1.011,2.403E-07,1.94732576985413E-09
123.6,1.005,2.377E-07,1.92313915857605E-09
123.8,1.011,2.43E-07,1.96284329563813E-09
124,1.005,2.429E-07,1.95887096774194E-09
124.2,1.009,2.439E-07,1.96376811594203E-09
124.4,1.01,2.425E-07,1.94935691318328E-09
124.6,1.008,2.435E-07,1.95425361155698E-09
124.8,1.007,2.439E-07,1.95432692307692E-09
125,1.008,2.463E-07,1.9704E-09
125.2,1.009,2.467E-07,1.97044728434505E-09
125.4,1.008,2.478E-07,1.97607655502392E-09
125.6,1.006,2.48E-07,1.97452229299363E-09
125.8,1.007,2.468E-07,1.96184419713831E-09
126,1.01,2.482E-07,1.96984126984127E-09
126.2,1.005,2.478E-07,1.9635499207607E-09
126.4,1.011,2.541E-07,2.01028481012658E-09
126.6,1.006,2.498E-07,1.97314375987362E-09
126.8,1.007,2.498E-07,1.97003154574133E-09
127,1.009,2.565E-07,2.01968503937008E-09
127.2,1.009,2.507E-07,1.97091194968553E-09
127.4,1.008,2.564E-07,2.01255886970173E-09
